age_resp,asset_value,bank,base_age,busia,child,child_age,child_female,connected,connected_r,connected_rate,educ,electric_lighting,emi,energy_spending,energyspending,female,fraction_employed_all,gridelec_spending,hhid,hours_worked,housing,iron,kerosene_spending,knowledge_index,life_index,market,metered,mobilephone,moved,nemi,number_appliances,percapcons,population,r_crime_index,radio,reppid,round2,sibs,siteno,solar_shs,st_score_kcpe,st_studenttest,survey,symptoms_index,television,tot_hh_month_earn,transearly,treat_full,treat_low,treat_med,treated_all
23,1453.3746,0,35,0,0,,,0,,11.267606,0,0,2.2890387,27.607552,26.316643,0,100,0,17,80,1.6232474,0,5.683908,,1.8467165,1,20jun2015,0,0,.86893266,1,516.47778,974,-.26507324,0,1107.17,1,6,1107,0,,,09oct2017,.28350979,0,10.657328,1,0,0,1,1
72,60.188797,0,68,0,0,,,0,,11.267606,0,0,-1.1819052,.81198686,4.8734527,1,,0,21,1,-.57668519,0,.81198686,,-1.3680476,1,,0,0,-.13297857,0,,974,.58609635,0,1107.21,1,,1107,0,,,09oct2017,.74527425,0,,1,0,0,1,1
85,2064.7,0,74,0,0,,,0,,11.267606,0,0,-.72020251,12.179802,9.2595596,0,0,0,23,36,1.7684222,0,.81198686,,.77512848,1,,1,0,-.22024328,1,68.396362,974,.58609635,0,1107.23,1,0,1107,0,,,09oct2017,-1.563548,0,0,1,0,0,1,1
47,5688.8311,0,40,0,0,,,1,,11.267606,0,1,-.49093071,6.2703433,7.3101792,1,0,2.2104087,25,80,-.57668519,0,.40599343,,-1.0108516,1,,1,0,-.6263122,2,66.564873,974,-1.1693112,1,1107.25,1,4,1107,0,,,09oct2017,1.2070386,0,11.20993,1,0,0,1,1
65,1686.4412,1,62,0,0,,,1,,11.267606,0,1,-.83850592,4.4208174,13.158321,1,0,1.5788634,26,56,-.57668519,0,.81198686,,-.65365559,1,20jun2015,1,0,-2.7107401,2,57.965332,974,-2.8425469,0,1107.26,1,6,1107,0,,,09oct2017,-.64001912,1,1.5788634,1,0,0,1,1
89,529.09381,0,90,0,0,,,0,,11.267606,0,0,-1.0366915,46.283253,5.3607984,1,0,0,27,38,1.7684222,0,10.149836,,.41793248,1,,1,0,.80790114,2,131.08513,974,.58609635,1,1107.27,1,4,1107,0,,,09oct2017,.74527425,0,0,1,0,0,1,1
77,518.86438,0,74,0,0,,,0,,11.267606,0,0,-.92126882,1.2179803,2.4367263,1,0,0,28,44,-.57668519,0,1.2179803,,-1.0108516,1,,0,0,-.87973899,0,320.66714,974,-.26507324,0,1107.28,1,0,1107,0,,,09oct2017,-.17825466,0,0,1,0,0,1,1
65,1240.2389,0,61,0,0,,,0,,11.267606,0,0,-1.0756624,.40599343,1.2183632,1,0,0,29,30,-.57668519,0,.40599343,,-1.0108516,1,,0,0,-1.161123,0,178.66417,974,.58609635,0,1107.29,1,0,1107,0,,,09oct2017,-1.563548,0,0,1,0,0,1,1
51,1381.0756,1,46,0,0,,,0,,11.267606,0,0,-.044599261,13.803776,10.721597,1,,0,32,14,1.7684222,0,5.683908,,1.4895205,1,,1,0,.88590091,3,411.13602,974,.58609635,1,1107.32,1,3,1107,0,,,09oct2017,-.17825466,1,4.7365899,1,0,0,1,1
74,270.3876,0,,0,0,,,0,,11.267606,0,0,-.97651905,6.4958949,2.4367263,1,0,0,34,33,-.57668519,0,2.4359605,,-.29645956,1,,0,0,.51975256,0,94.187096,974,.58609635,0,1107.34,1,3,1107,0,,,09oct2017,.28350979,0,0,1,0,0,1,1
62,1645.0944,1,59,0,0,,,0,,7.2727275,0,0,.23200294,2.0299673,19.981157,0,50,0,11,69,-.57668519,0,2.0299673,,.060736455,0,,1,0,.86298931,2,266.10162,309,.58609635,1,1108.11,1,2,1108,0,,,17oct2017,1.2070386,0,4.7365899,1,0,0,1,1
63,2822.4385,0,60,0,0,,,0,,7.2727275,0,0,.17354746,4.0599341,3.4114168,1,0,0,12,80,-.57668519,0,2.4359605,,.060736455,0,,1,0,-.11006705,2,261.93344,309,.58609635,1,1108.12,1,2,1108,0,,,17oct2017,-.64001912,0,6.6312261,1,0,0,1,1
30,946.05963,1,27,0,0,,,1,,7.2727275,0,1,.32552639,.81198686,18.762793,1,100,0,13,51,-.57668519,0,.81198686,,.77512848,0,21may2015,0,0,.5095489,3,77.815414,309,.58609635,0,1108.13,1,5,1108,0,,,17oct2017,-.17825466,1,12.856459,1,0,0,1,1
52,1121.1483,0,71,0,0,,,0,,7.2727275,0,0,-.53206688,4.0599341,12.670978,1,50,0,14,31,-.57668519,0,1.6239737,,.77512848,0,,1,0,.5095489,1,110.26781,309,.58609635,0,1108.14,1,3,1108,0,,,17oct2017,-.17825466,0,3.0314176,1,0,0,1,1
65,682.56866,0,62,0,0,,,0,,7.2727275,0,0,-.44523293,2.0299673,8.8209486,1,0,0,15,80,-.57668519,0,0,,-1.0108516,0,,0,0,.29846141,1,81.810379,309,.58609635,0,1108.15,1,4,1108,0,,,17oct2017,1.2070386,1,1.3262452,1,0,0,1,1
30,1413.4136,0,,0,0,,,0,,7.2727275,,0,-.47307402,28.013546,10.721597,1,0,0,17,75,-.57668519,0,5.683908,,.060736455,0,,1,0,.61972523,3,112.96767,309,.58609635,1,1108.17,1,5,1108,0,,,17oct2017,.74527425,1,1.7762213,1,0,0,1,1
87,623.27081,0,87,0,0,,,0,,7.2727275,0,0,-1.8723689,2.4359605,2.4367263,1,0,0,18,9,-.57668519,0,0,,1.8467165,0,,0,0,1.0740768,0,11.983573,309,.58609635,0,1108.18,1,1,1108,1,,,17oct2017,-.17825466,0,0,1,0,0,1,1
30,1869.1196,0,31,0,0,,,0,,7.2727275,0,0,-.43916306,4.7365899,4.3861074,1,0,0,20,80,-.57668519,0,0,,-1.0108516,0,,1,0,-.67459488,2,88.550552,309,.58609635,1,1108.20,1,6,1108,0,,,17oct2017,-.64001912,0,0,1,0,0,1,1
64,1631.0702,0,61,0,0,,,0,,7.2727275,0,0,-.57767928,1.2179803,3.8987622,1,0,0,21,43,-.57668519,0,1.2179803,,1.8467165,0,,1,0,-.56269538,1,147.66792,309,-1.5972995,0,1108.21,1,3,1108,0,,,17oct2017,-1.1017835,0,.7578544,1,0,0,1,1
53,2108.1091,1,53,0,0,,,0,,7.2727275,0,0,1.7955476,52.37315,1.9493811,1,20,0,22,80,-.57668519,0,5.683908,,.77512848,0,,1,0,.75281304,3,531.80713,309,.58609635,1,1108.22,1,6,1108,1,,,17oct2017,.28350979,1,20.668756,1,0,0,1,1
28,2238.7327,0,25,0,0,,,0,,7.2727275,0,0,.024422059,0,47.272488,1,33.333336,0,24,25,-.57668519,0,0,,1.4895205,0,,1,0,1.615693,1,340.87207,309,.58609635,0,1108.24,1,4,1108,0,,,17oct2017,1.2070386,0,2.0299673,1,0,0,1,1
74,689.66327,0,71,0,0,,,0,,7.2727275,0,0,-1.35686,1.6239737,8.2848701,1,0,0,25,14,1.7684222,0,1.6239737,,-.29645956,0,,1,0,-.7847712,1,146.83429,309,.58609635,0,1108.25,1,1,1108,0,,,17oct2017,-1.563548,0,0,1,0,0,1,1
45,5688.8311,0,42,0,0,,,0,,7.2727275,0,0,.22146022,14.20977,5.8481431,0,33.333336,0,27,80,-.57668519,1,0,,.060736455,0,,1,0,.61972523,3,109.42876,309,.58609635,1,1108.27,1,4,1108,0,,,17oct2017,.74527425,0,1.9623015,1,0,0,1,1
40,1004.5984,0,37,0,0,,,0,,7.2727275,0,0,.71274382,2.0299673,4.3861074,1,100,0,29,80,-.57668519,0,2.0299673,,.77512848,0,,0,0,.94506991,2,99.847321,309,.58609635,0,1108.29,1,3,1108,1,,,17oct2017,-.17825466,0,8.904789,1,0,0,1,1
59,1539.632,0,56,0,0,,,0,,0,0,0,1.0986617,32.479477,3.4114168,1,0,0,11,80,1.7684222,0,4.0599346,,.060736455,0,,1,0,-.53062117,2,302.55441,593,-.42794371,1,1109.11,1,3,1109,1,,,16oct2017,-.64001912,0,0,1,0,0,0,0
63,1050.8125,1,60,0,0,,,0,,0,1,0,.5870893,0,3.4114168,1,100,0,12,55,-.57668519,0,0,,-.29645956,0,,1,1,-1.2252715,2,213.43074,593,.58609635,0,1109.12,1,1,1109,0,,,16oct2017,-1.1017835,1,8.0522032,1,0,0,0,0
22,850.36475,0,72,0,0,,,0,,0,0,0,-.92645985,5.683908,4.3861074,1,0,0,13,66,-.57668519,0,1.6239737,,-1.0108516,0,,1,0,-.074410126,1,118.30107,593,.58609635,0,1109.13,1,3,1109,0,,,16oct2017,.28350979,0,0,1,0,0,0,0
62,1381.5375,0,52,0,0,,,0,,0,0,0,2.9144309,26.389574,17.057085,0,50,0,14,78,-.57668519,0,0,,.060736455,0,,1,0,-.9070186,2,1265.6632,593,-.31814155,1,1109.14,1,0,1109,1,,,16oct2017,-1.563548,0,0,1,0,0,0,0
52,1080.8245,0,49,0,0,,,0,,0,0,0,-1.1197144,0,2.1930537,1,0,0,15,40,-.57668519,0,0,,-.65365559,0,,1,0,-.37276232,1,77.452721,593,.58609635,0,1109.15,1,2,1109,0,,,16oct2017,-.64001912,0,1.894636,1,0,0,0,0
50,69.5933,0,55,0,0,,,0,,0,0,0,-.24329661,3.2479475,2.9240716,1,0,0,16,78,-.57668519,0,2.4359605,,-1.3680476,0,,1,0,-.70083153,1,247.72366,593,-1.1693112,0,1109.16,1,0,1109,0,,,16oct2017,1.2070386,0,0,1,0,0,0,0
20,1222.189,1,51,0,0,,,0,,0,0,0,.074529812,9.7438421,5.8481431,0,50,0,17,80,-.57668519,0,1.6239737,,-1.3680476,0,,1,0,-3.5867097,2,243.97498,593,-1.5442313,1,1109.17,1,5,1109,0,,,16oct2017,-3.4106059,0,5.0072522,1,0,0,0,0
65,1303.7275,0,62,0,0,,,0,,0,0,0,-.40936112,5.8192391,8.2848692,1,0,0,18,60,-.57668519,0,2.0299673,,.060736455,0,,1,0,.73338181,1,260.7019,593,.58609635,0,1109.18,1,1,1109,0,,,16oct2017,.74527425,0,4.1050448,1,0,0,0,0
44,807.03802,0,41,0,0,,,0,,0,0,0,-.13556334,18.269703,40.937,1,0,0,19,80,-.57668519,0,6.089901,,-1.0108516,0,,1,0,-2.281394,2,201.38928,593,-2.6796763,1,1109.19,1,6,1109,0,,,16oct2017,-.64001912,0,.2105151,1,0,0,0,0
50,710.58417,1,47,0,0,,,0,,0,1,0,1.8402934,4.4659281,4.8734527,1,50,0,20,80,-.57668519,0,.40599343,,-1.3680476,0,,1,0,-.262586,2,999.70471,593,.58609635,1,1109.20,1,0,1109,1,,,16oct2017,.28350979,0,18.94636,1,0,0,0,0
63,445.44324,0,60,0,0,,,0,,0,0,0,-.61027819,4.2629309,3.4114168,0,0,0,21,56,-.57668519,0,4.2629309,,.060736455,0,,0,0,.4901177,0,347.85516,593,.58609635,0,1109.21,1,0,1109,0,,,16oct2017,.28350979,0,2.368295,1,0,0,0,0
87,886.7948,0,76,0,0,,,0,,0,0,0,-1.0300241,9.4731798,6.3354888,1,0,0,22,30,-.57668519,0,0,,1.1323246,0,,1,1,.081589282,2,102.15245,593,.58609635,1,1109.22,1,4,1109,0,,,16oct2017,-1.563548,0,0,1,0,0,0,0
45,162.45036,0,42,0,0,,,0,,0,0,0,-.86351997,8.1198692,10.721597,1,0,0,24,62,-.57668519,0,4.0599346,,-.65365559,0,,1,0,.60029393,1,71.733025,593,.58609635,0,1109.24,1,6,1109,0,,,16oct2017,1.2070386,0,0,1,0,0,0,0
48,1068.8131,0,45,0,0,,,1,,0,0,1,.092755951,9.7438421,15.107703,1,50,5.683908,25,50,-.57668519,1,0,,1.8467165,0,,1,0,1.9175255,3,104.66511,593,.58609635,1,1109.25,1,3,1109,0,,,16oct2017,1.2070386,0,8.0657358,1,0,0,0,0
64,2828.2131,0,61,0,0,,,0,,0,0,0,.94077963,4.0599341,7.3101788,1,33.333336,0,26,78,-.57668519,0,2.4359605,,.77512848,0,,1,0,-.068466812,2,429.45081,593,-.26507324,1,1109.26,1,0,1109,0,,,16oct2017,-.64001912,0,20.525225,1,0,0,0,0
46,1772.2367,0,43,0,0,,,0,,3.8961039,0,0,.4135302,0,8.7722149,0,50,0,12,80,1.7684222,1,0,,.060736455,0,,1,0,.82511115,3,52.812977,373,.58609635,1,1110.12,1,10,1110,0,,,20oct2017,.74527425,0,0,0,0,1,0,1
39,2758.2571,0,37,0,0,,,1,,3.8961039,0,1,.6119743,0,5.8481431,1,50,.5657115,13,80,-.57668519,0,0,,.060736455,0,,1,0,-.94675922,5,77.322197,373,-2.6796763,1,1110.13,1,7,1110,0,,,20oct2017,-.17825466,1,.63154531,0,0,1,0,1
64,268.0777,0,61,0,0,,,0,,3.8961039,0,0,-1.1201185,0,1.2183632,1,0,0,14,60,-.57668519,0,0,,-1.3680476,0,,0,0,-2.1646519,0,36.092815,373,-.42794371,0,1110.14,1,0,1110,0,,,20oct2017,-2.487077,0,0,0,0,1,0,1
48,945.79559,0,59,0,0,,,0,,3.8961039,0,0,.37536541,20.299671,7.0665064,1,50,0,18,80,-.57668519,0,12.179802,,-1.0108516,0,,1,0,-.51750112,1,166.91743,373,.58609635,0,1110.18,1,2,1110,0,,,20oct2017,.28350979,0,8.6442766,0,0,1,0,1
28,136.11775,0,25,0,0,,,0,,3.8961039,0,0,.88057905,4.4659281,3.6550896,1,100,0,19,80,-.57668519,0,.40599343,,.060736455,0,,1,0,-.48740923,2,146.96454,373,.58609635,1,1110.19,1,6,1110,1,,,20oct2017,.74527425,0,34.399487,0,0,1,0,1
69,487.681,0,66,0,0,,,0,,3.8961039,0,0,.12598135,2.841954,3.4114168,1,100,0,20,60,-.57668519,0,2.841954,,1.1323246,0,,1,0,.17331865,2,128.40895,373,.58609635,1,1110.20,1,1,1110,0,,,20oct2017,-1.563548,0,1.2788793,0,0,1,0,1
62,3334.5054,0,59,0,0,,,0,,3.8961039,0,0,.74666303,0,2.4367263,1,0,0,22,55,1.7684222,0,0,,.060736455,0,,0,0,.58184707,1,657.62817,373,.58609635,1,1110.22,1,0,1110,0,,,20oct2017,.28350979,0,45.471264,0,0,1,0,1
41,1135.0735,0,38,0,0,,,0,,3.8961039,0,0,1.4056698,19.487684,.48734528,1,100,0,23,80,-.57668519,0,5.683908,,-1.3680476,0,,1,0,.07240741,2,608.65179,373,.58609635,1,1110.23,1,1,1110,0,,,21oct2017,.74527425,0,4.7365899,0,0,1,0,1
28,1136.7894,0,25,0,0,,,0,,3.8961039,0,0,-.6943531,8.796524,2.9240716,1,0,0,25,80,-.57668519,0,4.0599346,,-.29645956,0,,1,0,-1.4965279,2,24.977619,373,-.69306165,1,1110.25,1,4,1110,0,,,21oct2017,-2.0253124,0,0,0,0,1,0,1
42,1341.9724,0,39,0,0,,,0,,3.8961039,0,0,-.27444351,2.841954,3.4114168,1,50,0,27,50,-.57668519,0,2.841954,,.060736455,0,,1,0,-.90426069,1,46.110703,373,-2.6966014,0,1110.27,1,6,1110,0,,,20oct2017,.74527425,0,5.9207373,0,0,1,0,1
44,1455.0574,0,42,0,0,,,0,,3.8961039,0,0,-.046944998,14.615763,6.8228331,0,0,0,29,80,-.57668519,0,2.4359605,,.060736455,0,,1,0,-.41897905,2,182.94063,373,-1.7754387,1,1110.29,1,5,1110,0,,,20oct2017,.74527425,0,0,0,0,1,0,1
76,376.41098,0,75,0,0,,,0,,3.8961039,1,0,-.071765468,5.683908,.48734528,1,0,0,30,35,1.7684222,0,5.683908,,1.4895205,0,,1,0,.31653419,1,551.52856,373,-.31814155,0,1110.30,1,2,1110,0,,,20oct2017,-.64001912,0,0,0,0,1,0,1
65,2132.4453,0,62,0,0,,,0,,3.8961039,0,0,.16052009,35.32143,3.4114168,0,50,0,31,48,-.57668519,0,2.841954,,.060736455,0,,1,0,.58184707,1,197.23161,373,.58609635,0,1110.31,1,1,1110,0,,,21oct2017,.28350979,0,27.661686,0,0,1,0,1
38,2030.9427,0,34,0,0,,,0,,3.8961039,0,0,1.1554261,8.1198692,13.88934,0,0,0,32,78,-.57668519,0,0,,-1.0108516,0,,1,0,.16703661,2,365.66473,373,.58609635,1,1110.32,1,1,1110,0,,,20oct2017,.74527425,0,58.417942,0,0,1,0,1
57,1832.5243,1,54,0,0,,,1,,10,0,0,1.650017,19.307243,2.4367263,1,100,6.3154535,11,43,-.57668519,0,.81198686,,-1.3680476,0,08sep2015,1,0,-1.3664844,1,689.45801,460,-1.3321816,0,1111.11,1,3,1111,0,,,23oct2017,.74527425,0,5.683908,0,1,0,0,1
44,600.20508,0,41,0,0,,,1,,10,0,0,-.85346323,12.053493,9.7469053,0,50,11.241507,12,30,-.57668519,0,0,,-1.0108516,0,29may2015,1,0,-1.0839217,4,77.734207,460,.58609635,1,1111.12,1,5,1111,0,,,23oct2017,-.64001912,0,1.2179803,0,1,0,0,1
32,285.10483,0,29,0,0,,,1,,10,0,1,-.37337884,7.2176614,14.133013,0,100,3.1577268,13,12,-.57668519,0,4.0599346,,-1.0108516,0,29may2015,1,0,.32448891,4,187.94789,460,.58609635,1,1111.13,1,3,1111,0,,,23oct2017,1.2070386,0,3.7892721,0,1,0,0,1
60,1020.0417,0,67,0,0,,,1,,10,0,1,.33951855,8.6160831,.48734528,1,60.000004,5.3681355,14,80,-.57668519,0,3.2479475,,1.8467165,0,13may2015,1,0,-.064203776,3,87.094955,460,-.26507324,1,1111.14,1,8,1111,0,,,23oct2017,-.17825466,0,9.0359564,0,1,0,0,1
60,1802.265,0,57,0,0,,,1,,10,0,0,-.43715125,4.4659281,6.3354888,1,0,0,15,43,-.57668519,0,4.0599346,,.060736455,0,08sep2015,1,0,.64575273,1,238.29784,460,.58609635,0,1111.15,1,3,1111,0,,,23oct2017,.74527425,0,10.657328,0,1,0,0,1
22,181.06137,0,36,0,0,,,1,,10,0,0,-.3250587,2.0299673,9.7469053,0,33.333336,0,16,80,-.57668519,0,2.0299673,,.060736455,0,13may2015,1,0,1.1562021,1,77.964272,460,.58609635,0,1111.16,1,3,1111,0,,,23oct2017,1.2070386,0,1.2630906,0,1,0,0,1
55,1450.1738,0,52,0,0,,,1,,10,0,1,-.0034249679,13.018856,5.3607984,1,50,10.988889,17,56,-.57668519,0,2.0299673,,-1.3680476,0,29may2015,1,0,-2.3240974,2,229.21306,460,-1.7754387,1,1111.17,1,3,1111,0,,,23oct2017,-1.1017835,0,5.683908,0,1,0,0,1
36,1039.8407,0,41,0,0,,,1,,10,0,1,-.72603142,.81198686,6.8228335,1,0,0,18,72,-.57668519,0,.81198686,,-1.0108516,0,13may2015,1,0,.32448891,2,53.888859,460,.58609635,1,1111.18,1,5,1111,0,,,23oct2017,1.2070386,0,2.9772851,0,1,0,0,1
83,101.76659,0,80,0,0,,,1,,10,0,0,.10213484,.81198686,.97469056,0,0,2.189199,19,3.5,-.57668519,0,.81198686,,.060736455,0,13may2015,0,0,.15922453,0,1265.6632,460,.58609635,0,1111.19,1,0,1111,0,,,23oct2017,-.17825466,0,0,0,1,0,0,1
59,467.32111,0,45,0,0,,,1,,10,0,1,.66752934,5.683908,.97469056,1,100,0,20,52,-.57668519,0,1.6239737,,1.8467165,0,29may2015,0,0,.37031201,0,527.84558,460,.58609635,0,1111.20,1,0,1111,0,,,23oct2017,-1.563548,0,.94731802,0,1,0,0,1
28,147.70013,0,42,0,0,,,1,,10,0,1,-.7075029,41.772209,1.4620358,0,0,4.4208174,21,8,-.57668519,0,12.179802,,-.29645956,0,07jun2015,1,0,-.27221549,2,681.87952,460,.58609635,1,1111.21,1,0,1111,0,,,23oct2017,-.64001912,0,1.894636,0,1,0,0,1
39,201.75127,0,40,0,0,,,1,,10,0,0,-.46805787,1.6239737,3.4114168,1,50,0,22,58,-.57668519,0,1.6239737,,1.4895205,0,13may2015,0,0,.91192836,1,142.81766,460,.58609635,1,1111.22,1,3,1111,0,,,23oct2017,-.17825466,0,2.368295,0,1,0,0,1
40,331.23639,0,36,0,0,,,1,,10,0,1,-.58918965,.40599343,3.8987622,1,0,0,23,80,-.57668519,0,.40599343,,-1.0108516,0,07jun2015,1,0,-2.6424277,1,124.33549,460,-2.7368896,0,1111.23,1,6,1111,0,,,23oct2017,-1.1017835,0,0,0,1,0,0,1
55,710.71619,1,52,0,0,,,1,,10,1,1,-.058432747,10.55583,11.208941,0,100,0,24,42,-2.8641171,0,2.4359605,,1.4895205,0,13may2015,1,0,1.3984565,2,182.45345,460,.58609635,1,1111.24,1,1,1111,0,,,23oct2017,.74527425,0,1.768327,0,1,0,0,1
47,117.40775,0,62,0,0,,,1,,10,0,0,-.79061192,2.6389575,.97469056,1,0,0,25,63,-.57668519,0,1.6239737,,-1.0108516,0,13may2015,0,0,.32448891,0,227.16685,460,.58609635,0,1111.25,1,0,1111,0,,,23oct2017,1.2070386,0,0,0,1,0,0,1
67,762.2594,1,64,0,0,,,1,,5.1282053,0,1,-.83750278,0,1.9493811,0,0,0,14,50,-.57668519,0,0,,1.8467165,0,,1,0,1.4309974,1,107.21745,486,.58609635,0,1112.14,1,3,1112,0,,,01nov2017,.28350979,0,.94731802,1,0,0,0,0
48,476.46161,0,45,0,0,,,0,,5.1282053,0,0,-.81073755,10.149836,3.8987622,0,50,0,15,38,-.57668519,0,2.0299673,,-1.3680476,0,,0,1,-2.8254113,0,159.81255,486,-4.7404294,0,1112.15,1,2,1112,0,,,01nov2017,.74527425,0,2.368295,1,0,0,0,0
82,521.80115,0,79,0,0,,,1,,5.1282053,0,0,-1.2395431,17.051723,4.8734527,0,0,0,16,21,-.57668519,0,4.0599346,,.060736455,0,,0,0,.0035895642,0,249.90248,486,.58609635,0,1112.16,1,0,1112,1,,,01nov2017,-.64001912,0,0,1,0,0,0,0
69,3298.4053,0,66,0,0,,,1,,5.1282053,0,0,1.3837962,24.359604,20.955845,0,33.333336,0,17,24,1.7684222,0,0,,-1.0108516,0,,0,0,.41211802,0,1108.0779,486,.58609635,0,1112.17,1,0,1112,0,,,01nov2017,1.2070386,0,0,1,0,0,0,0
65,2851.5266,1,54,0,0,,,0,,5.1282053,0,0,1.9682902,30.855503,2.4367263,0,33.333336,0,18,63,-.57668519,0,4.0599346,,.060736455,0,,1,0,-1.0353564,4,838.31329,486,-.92426896,1,1112.18,1,0,1112,1,,,01nov2017,-1.1017835,1,6.3154535,1,0,0,0,0
55,3509.9902,0,45,0,0,,,0,,5.1282053,0,0,1.0319586,.81198686,2.9240716,0,50,0,19,35,-.57668519,0,.81198686,,.060736455,0,,1,0,-.56537545,2,321.94601,486,-1.4174433,1,1112.19,1,0,1112,1,,,01nov2017,.28350979,0,43.813457,1,0,0,0,0
64,2021.2084,0,61,0,0,,,0,,5.1282053,0,0,-.85433966,.81198686,6.0918155,0,0,0,20,35,-.57668519,0,0,,-1.0108516,0,,1,0,-.62682796,2,188.13736,486,-.92426896,1,1112.20,1,0,1112,0,,,01nov2017,.74527425,0,0,1,0,0,0,0
56,1959.1056,0,55,0,0,,,0,,5.1282053,0,0,-.24661449,3.2479475,0,1,0,0,22,42,-.57668519,0,3.2479475,,-1.3680476,0,,1,0,-.99237823,2,202.21179,486,.58609635,1,1112.22,1,5,1112,1,,,01nov2017,-1.1017835,0,2.9096196,1,0,0,0,0
97,339.84891,0,94,0,0,,,0,,5.1282053,0,0,-1.6998805,.81198686,1.9493811,1,0,0,23,22,-.57668519,0,.81198686,,.060736455,0,,0,0,.73338181,0,66.880653,486,.58609635,0,1112.23,1,0,1112,0,,,01nov2017,.74527425,0,0,1,0,0,0,0
63,713.65302,0,60,0,0,,,1,,5.1282053,0,1,.88678032,0,0,1,0,.53506655,24,76,-.57668519,0,0,,.060736455,0,,0,0,.4901177,2,825.30347,486,.58609635,1,1112.24,1,0,1112,0,,,01nov2017,.28350979,1,0,1,0,0,0,0
39,1134.9746,0,37,0,0,,,1,,5.1282053,1,0,.62820286,18.269705,0,1,66.666672,.53506655,25,38,-.57668519,0,4.0599346,,.060736455,0,,1,0,.4901177,3,435.79785,486,.58609635,1,1112.25,1,3,1112,0,,,01nov2017,.28350979,1,18.156927,1,0,0,0,0
84,728.1062,0,81,0,0,,,0,,5.1282053,0,0,-.66613859,0,3.4114168,1,0,0,26,70,-.57668519,0,0,,-1.3680476,0,,0,0,.11640586,0,233.04022,486,.58609635,0,1112.26,1,1,1112,0,,,01nov2017,-.64001912,0,0,1,0,0,0,0
51,2288.7249,0,48,0,0,,,1,,5.1282053,0,0,.43037266,5.683908,19.493811,1,25,0,28,71,-.57668519,0,0,,-.29645956,0,,1,0,.010995138,2,230.57719,486,-.42794371,1,1112.28,1,2,1112,0,,,01nov2017,.74527425,0,4.2629309,1,0,0,0,0
21,163.44029,0,66,0,0,,,1,,5.8823528,0,1,.085088737,8.9318552,7.3101788,1,75,2.841954,11,80,-.57668519,0,0,,1.8467165,0,17may2015,1,0,1.9781806,2,66.949547,463,.58609635,1,1113.11,1,7,1113,0,,,24oct2017,1.2070386,0,3.5309124,1,1,0,0,1
52,1821.8165,1,49,0,0,,,1,,5.8823528,0,1,1.8590274,2.841954,4.3861074,1,100,2.841954,12,80,1.7684222,1,0,,-.29645956,0,18may2015,1,0,.21431267,6,597.94714,463,.58609635,1,1113.12,1,0,1113,0,,,24oct2017,.28350979,0,24.630268,1,1,0,0,1
27,4015.5891,0,43,0,0,,,1,,5.8823528,0,1,2.6623971,7.2176614,7.3101788,0,80,3.1577268,13,80,-.57668519,1,2.0299673,,-.29645956,0,17may2015,1,0,.70084077,7,249.00931,463,.58609635,1,1113.13,1,2,1113,0,,,24oct2017,1.2070386,1,76.056099,1,1,0,0,1
19,3474.3848,0,34,0,0,,,1,,5.8823528,0,1,-1.1041886,7.9845371,0,1,0,1.894636,15,10,1.7684222,0,0,,.060736455,0,18may2015,1,0,-1.1824658,3,192.09241,463,-1.1693112,1,1113.15,1,6,1113,0,,,24oct2017,-.17825466,1,0,1,1,0,0,1
61,1787.3497,0,58,0,0,,,1,,5.8823528,0,1,1.3065795,8.4356413,1.4620358,1,0,3.1577268,16,23,-.57668519,0,0,,-1.3680476,0,18may2015,1,0,-.8367433,2,1265.6632,463,.58609635,1,1113.16,1,0,1113,0,,,24oct2017,-.64001912,0,18.94636,1,1,0,0,1
30,1207.5046,1,29,0,0,,,1,,5.8823528,0,1,.23540147,4.0599346,12.670977,1,50,0,17,80,-.57668519,0,4.0599346,,.060736455,0,18may2015,1,0,-.28918371,2,152.25294,463,-.26507324,1,1113.17,1,3,1113,0,,,24oct2017,-.17825466,0,1.894636,1,1,0,0,1
39,1431.5627,0,36,0,0,,,1,,5.8823528,0,1,-.063517697,16.645731,2.4367263,1,25,0,18,80,-.57668519,0,0,,.060736455,0,18may2015,1,0,.64575273,3,200.2495,463,.58609635,1,1113.18,1,3,1113,0,,,24oct2017,.74527425,0,.40599343,1,1,0,0,1
45,4111.6968,0,59,0,0,,,1,,5.8823528,0,1,.87425691,12.991789,37.038239,1,50,2.189199,19,80,-.57668519,0,.81198686,,1.8467165,0,18may2015,1,0,1.1001042,3,414.97266,463,.58609635,1,1113.19,1,0,1113,0,,,24oct2017,-.17825466,0,.1420977,1,1,0,0,1
59,770.97089,0,62,0,0,,,1,,5.8823528,0,1,.12897964,14.20977,7.5538516,1,50,0,20,80,-.57668519,0,2.0299673,,1.4895205,0,18may2015,1,0,1.1551924,1,76.001968,463,.58609635,0,1113.20,1,5,1113,0,,,24oct2017,.28350979,0,.40599343,1,1,0,0,1
62,655.14709,0,59,0,0,,,1,,5.8823528,0,1,-.07308916,40.788807,10.234251,1,0,3.0314176,22,80,-.57668519,1,1.2179803,,.060736455,0,18may2015,1,0,-.57056779,6,313.18332,463,.58609635,0,1113.22,1,2,1113,0,,,24oct2017,-1.563548,1,1.420977,1,1,0,0,1
